# data from file /Users/tpaneque/Documents/MAPS/gmaur/GM_Aur_HCN_260GHz_hf1.0.3arcsec.JvMcorr.image.fits
# parameters used:
# PA: -57.2
# inc: 53.2
# dist: 159.0 
# vsys: 5.6
# r[au] h[au]
2.130629411696024178e+01 1.062609628815631524e+01
2.840839215594699141e+01 1.062609628815631524e+01
3.759542159568301400e+01 -0.000000000000000000e+00
4.621133075438188342e+01 2.656524072039135209e+00
6.487700560209344758e+01 2.656524072039135209e+00
6.782281532934374013e+01 -0.000000000000000000e+00
7.527868195383678085e+01 -0.000000000000000000e+00
7.799364255045908578e+01 2.656524072039135209e+00
8.634115807621971328e+01 2.656524072039135209e+00
8.645809784430194611e+01 -0.000000000000000000e+00
8.650267413612466783e+01 1.062609628815631524e+01
1.023776507410944703e+02 2.656524072039135209e+00
1.051101173476962742e+02 2.656524072039135209e+00
1.054177169345206266e+02 2.656524072039135209e+00
1.076585555439827573e+02 -0.000000000000000000e+00
1.078489030977159047e+02 2.656524072039135209e+00
1.237575027175366387e+02 2.656524072039135209e+00
1.238944629688453034e+02 7.969572216117292385e+00
1.238944629688453034e+02 7.969572216117292385e+00
1.281623774869186718e+02 2.656524072039135209e+00
1.299933742004137400e+02 7.969572216117292385e+00
1.344380413734485558e+02 2.656524072039135209e+00
1.344380413734485558e+02 2.656524072039135209e+00
1.370446170453460581e+02 1.062609628815631524e+01
1.401468231302617085e+02 5.313048144078270418e+00
1.424291429546789516e+02 1.062609628815631524e+01
1.444659520951041713e+02 1.062609628815631524e+01
1.446183535067592061e+02 2.656524072039089646e+01
1.452717664710211238e+02 1.062609628815631524e+01
1.477485813216453039e+02 1.062609628815631524e+01
1.483889714005342455e+02 1.062609628815631524e+01
1.491049490182674617e+02 5.313048144078270418e+00
1.508315934069997581e+02 7.969572216117292385e+00
1.508315934069997581e+02 7.969572216117292385e+00
1.513796797382181012e+02 2.656524072039135209e+00
1.559872851009181716e+02 5.313048144078270418e+00
1.559872851009181716e+02 1.593914443223458477e+01
1.566720572501468212e+02 -0.000000000000000000e+00
1.574351782503000550e+02 1.859566850427360762e+01
1.589297757346399180e+02 1.062609628815631524e+01
1.614139726223814932e+02 1.062609628815631524e+01
1.627906275974960977e+02 2.390871664835176347e+01
1.627906275974960977e+02 3.984786108058624166e+01
1.630675790346652434e+02 1.062609628815631524e+01
1.662664679504327410e+02 5.313048144078270418e+00
1.662664679504327410e+02 5.313048144078270418e+00
1.662664679504327410e+02 1.593914443223458477e+01
1.672234985435434851e+02 1.062609628815631524e+01
1.677935309403898145e+02 1.062609628815631524e+01
1.683125612206252981e+02 5.313048144078270418e+00
1.693770343961326148e+02 2.656524072039089646e+01
1.720729672783159572e+02 1.328262036019544823e+01
1.748172739240098110e+02 7.969572216117292385e+00
1.759325336913235560e+02 1.859566850427360762e+01
1.761314742025874125e+02 2.656524072039135209e+00
1.775551135199119130e+02 2.656524072039135209e+00
1.784230840427269413e+02 5.313048144078270418e+00
1.800827036828611938e+02 3.453481293650807515e+01
1.802917121732028249e+02 2.922176479242992286e+01
1.803385824471224339e+02 3.187828886446894572e+01
1.855311665123933551e+02 1.859566850427360762e+01
1.881967048845919237e+02 3.187828886446894572e+01
1.887996747776187760e+02 5.313048144078270418e+00
1.943082529951320225e+02 3.984786108058624166e+01
1.965167594938001514e+02 1.593914443223458477e+01
1.994008001365505436e+02 -0.000000000000000000e+00
2.153171110879655714e+02 1.062609628815631524e+01
2.290016800136538961e+02 5.313048144078270418e+00
2.333893766080650209e+02 5.313048144078270418e+00
2.402703823153208589e+02 2.656524072039135209e+00
2.433015541601693030e+02 5.313048144078270418e+00
2.469358922253814796e+02 -0.000000000000000000e+00
2.497950323592699817e+02 1.062609628815631524e+01
2.510616797129143265e+02 1.859566850427360762e+01
2.534275695778810302e+02 5.313048144078270418e+00
2.593759818852848298e+02 1.593914443223458477e+01
2.612118969975149412e+02 2.656524072039089646e+01
2.618474277661062501e+02 2.656524072039135209e+00
2.625874090301367119e+02 1.328262036019544823e+01
2.634753868384287330e+02 1.062609628815631524e+01
2.637427940431642810e+02 1.593914443223458477e+01
2.691463888599569145e+02 1.328262036019544823e+01
2.696296325429891567e+02 7.969572216117292385e+00
2.717342138759249792e+02 1.062609628815631524e+01
2.722771317559107729e+02 3.187828886446894572e+01
2.724034607662223380e+02 1.859566850427360762e+01
2.729119059092504926e+02 2.656524072039089646e+01
2.732527011823758016e+02 1.328262036019544823e+01
2.739506886723720527e+02 7.969572216117292385e+00
2.740892340906920026e+02 2.656524072039089646e+01
2.743684547416242481e+02 2.656524072039135209e+00
2.743684547416242481e+02 3.453481293650807515e+01
2.777855715828446819e+02 1.328262036019544823e+01
2.779709752440965644e+02 1.062609628815631524e+01
2.801408324215387893e+02 2.656524072039135209e+00
2.820363534330104471e+02 7.969572216117292385e+00
2.848582859093579600e+02 2.125219257631263048e+01
2.857496995115612890e+02 2.922176479242992286e+01
2.879495799387819943e+02 1.859566850427360762e+01
2.884653787025195584e+02 1.062609628815631524e+01
2.891269874975656080e+02 1.062609628815631524e+01
2.903345700938501750e+02 1.062609628815631524e+01
2.935426924964939985e+02 1.328262036019544823e+01
2.954678868369426823e+02 3.453481293650807515e+01
2.956239102393388407e+02 5.313048144078270418e+00
2.956239102393389544e+02 3.187828886446894572e+01
2.958848895290531118e+02 5.313048144078270418e+00
2.986952631935337763e+02 2.656524072039135209e+00
3.003373037811347217e+02 1.859566850427360762e+01
3.007633727654642257e+02 1.062609628815631524e+01
